CGPA,Internship,Paid_Internship,Projects,Workshop_Certification,Aptitude_Score,Skills_Rating,Placement_Training,SSC_Marks,Gender,Placement_Status
8.09,0,0,2,2,72.93,5.94,Not Attended,81.24,Male,Not Placed
8.08,0,0,2,3,44.48,7.27,Not Attended,76.8,Male,Not Placed
8.55,0,0,2,3,66.64,3.21,Attended,82.4,Male,Not Placed
8.67,1,0,3,0,76.14,3.62,Not Attended,60.0,Male,Not Placed
8.84,1,0,3,2,55.88,7.23,Attended,73.6,Male,Not Placed
7.69,1,1,5,5,82.38,8.38,Not Attended,82.92,Male,Placed
8.12,0,0,3,2,42.27,5.08,Not Attended,77.64,Male,Not Placed
8.09,0,0,3,7,64.87,4.27,Attended,89.18,Male,Placed
7.19,1,0,4,7,78.58,7.27,Attended,74.2,Male,Placed
7.86,0,0,3,1,47.59,5.24,Not Attended,60.0,Male,Not Placed
6.01,0,0,4,4,38.78,7.11,Not Attended,82.45,Female,Not Placed
8.46,0,0,5,5,74.09,5.63,Attended,60.0,Male,Placed
7.18,1,0,5,4,78.66,6.62,Attended,68.58,Female,Placed
8.05,1,0,4,5,78.38,6.15,Attended,73.63,Female,Placed
7.91,0,0,5,8,67.65,6.24,Attended,81.63,Male,Placed
6.83,0,0,4,1,58.34,9.21,Not Attended,84.32,Male,Not Placed
8.78,0,0,4,7,84.78,7.59,Attended,67.28,Male,Placed
8.01,0,0,4,8,91.08,8.33,Attended,70.96,Female,Placed
7.44,0,0,5,7,70.55,6.96,Attended,95.0,Male,Placed
7.48,0,0,5,5,69.55,5.26,Attended,63.84,Male,Placed
9.97,1,0,4,6,48.95,6.92,Attended,62.61,Male,Placed
7.27,0,0,1,3,60.21,5.42,Attended,78.8,Male,Not Placed
7.68,0,0,5,5,75.07,6.79,Attended,69.54,Male,Placed
7.76,0,0,1,6,57.84,5.92,Attended,72.6,Male,Placed
6.55,1,0,5,5,69.01,5.71,Attended,75.94,Male,Placed
9.29,0,0,2,8,87.46,7.93,Not Attended,74.92,Male,Placed
6.1,0,0,3,3,86.54,6.22,Not Attended,76.12,Male,Not Placed
9.01,0,0,4,8,69.28,6.62,Attended,86.36,Male,Placed
8.87,1,0,4,6,51.99,6.26,Attended,80.13,Female,Placed
9.15,1,0,5,8,81.32,7.49,Attended,88.38,Male,Placed
8.74,0,0,5,7,63.41,7.29,Not Attended,74.5,Female,Placed
7.74,0,0,4,8,78.31,7.16,Attended,83.23,Male,Placed
8.1,1,1,5,8,65.87,6.02,Attended,79.21,Male,Placed
6.12,1,0,2,3,34.52,7.42,Not Attended,77.79,Male,Not Placed
8.2,1,1,4,5,73.18,5.82,Attended,80.98,Female,Placed
6.26,0,0,4,7,65.55,7.92,Not Attended,75.42,Female,Placed
6.1,0,0,5,7,100.0,7.75,Attended,60.02,Female,Placed
8.6,1,0,3,6,57.92,8.62,Attended,65.97,Female,Placed
6.84,0,0,1,2,24.7,6.15,Not Attended,60.0,Male,Not Placed
8.84,1,0,5,6,85.51,8.02,Attended,87.63,Male,Placed
7.59,0,0,4,7,94.76,4.94,Attended,60.0,Male,Placed
8.74,0,0,1,0,58.85,4.34,Not Attended,65.26,Male,Not Placed
6.82,0,0,2,3,45.84,5.91,Attended,66.49,Male,Not Placed
9.33,2,0,1,7,60.3,5.96,Attended,68.77,Male,Placed
7.71,0,0,4,6,80.96,8.01,Attended,75.6,Male,Placed
7.77,0,0,3,4,72.73,7.51,Not Attended,61.0,Male,Not Placed
9.13,0,0,1,2,67.91,6.79,Not Attended,60.0,Male,Not Placed
7.86,1,0,2,7,66.97,5.48,Attended,74.53,Male,Placed
7.37,1,0,4,8,58.12,7.66,Attended,62.07,Male,Placed
6.91,0,0,1,3,67.04,3.91,Not Attended,65.86,Male,Not Placed
7.43,0,0,3,7,72.18,8.01,Attended,80.88,Male,Placed
8.67,1,0,3,5,77.59,4.74,Not Attended,68.52,Male,Placed
6.58,1,0,1,6,98.11,7.86,Attended,79.88,Male,Placed
6.31,0,0,4,0,45.76,7.95,Not Attended,68.06,Female,Not Placed
8.02,0,0,4,5,75.57,7.41,Attended,74.84,Male,Placed
6.57,0,0,1,3,52.6,6.99,Not Attended,76.03,Male,Not Placed
9.59,0,0,4,5,47.18,5.77,Not Attended,60.0,Male,Placed
7.8,1,0,3,4,38.3,5.94,Not Attended,60.0,Male,Not Placed
6.25,0,0,1,0,70.15,6.3,Attended,91.48,Female,Not Placed
7.96,1,0,3,7,80.73,6.43,Not Attended,71.38,Male,Placed
8.96,0,0,4,7,77.59,6.44,Attended,76.14,Female,Placed
8.22,1,0,5,5,72.75,7.18,Attended,81.01,Male,Placed
9.54,0,0,5,6,92.3,5.33,Not Attended,60.0,Male,Placed
7.2,0,0,4,0,47.82,5.07,Attended,60.0,Male,Not Placed
8.12,1,0,3,6,65.04,10.0,Attended,84.67,Female,Placed
7.01,1,0,2,2,53.21,6.63,Not Attended,68.07,Male,Not Placed
10.0,0,0,4,6,56.92,4.95,Attended,83.45,Male,Placed
7.12,0,0,4,5,79.73,9.54,Attended,60.0,Female,Placed
7.01,0,0,4,6,63.5,7.62,Attended,60.67,Male,Placed
7.99,0,0,3,7,66.31,6.83,Attended,81.89,Female,Placed
9.2,1,0,3,6,77.39,6.77,Attended,92.57,Male,Placed
6.0,1,1,3,2,71.54,5.62,Not Attended,77.53,Male,Not Placed
6.39,0,0,5,4,76.9,6.66,Attended,72.76,Male,Placed
8.12,1,0,3,5,65.62,5.74,Not Attended,68.9,Male,Placed
7.89,1,1,2,4,79.53,6.25,Not Attended,84.47,Male,Not Placed
7.54,1,0,2,0,55.11,6.62,Not Attended,75.62,Male,Not Placed
6.84,1,1,4,8,67.43,8.45,Attended,81.05,Male,Placed
8.67,0,0,5,5,60.35,6.53,Attended,64.71,Male,Placed
9.76,1,0,4,8,65.7,7.52,Attended,90.54,Male,Placed
6.29,0,0,4,5,47.01,5.73,Not Attended,83.93,Male,Not Placed
6.94,0,0,2,4,78.68,4.31,Attended,65.14,Male,Not Placed
8.84,0,0,1,0,65.48,3.53,Not Attended,70.58,Male,Not Placed
8.25,1,0,4,8,65.11,8.1,Attended,73.89,Female,Placed
7.52,1,0,1,6,78.33,5.85,Attended,77.54,Male,Placed
7.11,0,0,3,3,44.47,4.01,Not Attended,85.08,Male,Not Placed
8.79,2,1,4,4,63.93,7.26,Attended,87.85,Male,Placed
8.74,1,0,3,7,47.26,8.7,Not Attended,72.5,Male,Placed
6.37,0,0,3,5,75.53,7.21,Not Attended,81.69,Male,Placed
6.68,1,0,1,1,72.5,6.61,Not Attended,60.0,Male,Not Placed
7.47,1,0,2,2,61.17,4.06,Attended,74.23,Male,Not Placed
7.8,0,0,4,8,88.61,7.07,Attended,79.44,Male,Placed
6.43,0,0,1,3,33.87,5.81,Not Attended,93.77,Male,Not Placed
6.4,1,0,2,0,56.13,7.27,Not Attended,63.46,Male,Not Placed
8.23,1,0,4,7,65.43,6.58,Attended,60.36,Male,Placed
8.89,0,0,4,6,52.29,4.36,Attended,63.79,Male,Placed
7.49,1,0,3,3,72.33,7.56,Not Attended,69.96,Male,Not Placed
7.79,0,0,4,6,61.99,5.06,Attended,60.0,Male,Placed
7.78,1,0,4,5,47.26,5.26,Attended,80.69,Male,Placed
7.15,0,0,3,2,56.85,4.37,Attended,68.28,Male,Not Placed
9.02,1,0,1,4,43.6,3.9,Not Attended,67.85,Male,Not Placed
7.38,1,0,3,0,70.08,6.2,Not Attended,64.79,Male,Not Placed
7.6,0,0,3,1,42.5,6.24,Attended,74.61,Male,Not Placed
9.1,0,0,5,7,90.17,4.82,Attended,78.24,Male,Placed
8.41,1,0,5,7,73.19,6.04,Attended,70.94,Female,Placed
9.38,1,0,3,8,85.46,6.78,Not Attended,74.19,Female,Placed
7.67,0,0,3,7,88.98,7.0,Attended,68.79,Female,Placed
7.39,0,0,2,5,50.72,5.09,Not Attended,70.58,Male,Not Placed
7.21,1,0,1,6,71.41,8.25,Attended,65.42,Male,Placed
9.66,1,1,5,7,59.82,7.47,Attended,78.8,Male,Placed
7.7,0,0,3,7,65.47,9.29,Attended,68.22,Female,Placed
6.63,0,0,2,3,50.54,6.65,Not Attended,66.01,Male,Not Placed
7.5,0,0,4,6,46.41,6.79,Attended,63.04,Female,Placed
7.89,0,0,3,8,62.4,9.12,Attended,73.25,Female,Placed
9.54,0,0,1,8,67.73,5.09,Attended,73.32,Male,Placed
6.25,0,0,2,3,37.53,5.24,Attended,79.53,Male,Not Placed
9.11,0,0,4,5,60.39,6.96,Attended,83.77,Male,Placed
8.34,0,0,4,8,52.34,5.89,Attended,70.33,Male,Placed
7.94,0,0,4,4,58.37,7.25,Attended,79.17,Female,Placed
7.37,1,0,2,0,59.3,6.38,Not Attended,75.75,Male,Not Placed
9.23,0,0,4,7,60.28,4.53,Attended,71.6,Male,Placed
9.02,0,0,4,6,73.75,6.75,Attended,70.55,Male,Placed
9.1,0,0,4,5,40.83,5.32,Attended,71.34,Male,Placed
9.15,0,0,3,7,66.15,6.84,Attended,80.28,Male,Placed
6.22,0,0,3,3,31.67,7.33,Attended,71.63,Male,Not Placed
8.42,0,0,3,7,69.28,8.13,Attended,81.41,Male,Placed
7.43,0,0,2,2,69.77,5.15,Not Attended,63.03,Male,Not Placed
7.14,0,0,3,1,57.2,5.25,Not Attended,70.88,Male,Not Placed
7.79,0,0,3,7,76.47,6.57,Attended,79.98,Female,Placed
9.97,1,1,4,7,55.03,10.0,Attended,78.41,Female,Placed
6.51,1,0,3,2,45.82,5.7,Not Attended,83.18,Male,Not Placed
6.0,0,0,1,2,54.46,3.47,Not Attended,81.61,Male,Not Placed
8.27,1,0,1,7,48.48,8.59,Attended,71.09,Male,Placed
7.66,0,0,4,7,76.02,6.03,Not Attended,73.13,Male,Placed
8.99,0,0,3,5,91.75,7.57,Attended,79.74,Male,Placed
7.74,0,0,1,0,50.25,6.5,Not Attended,93.65,Male,Not Placed
8.98,1,0,3,8,76.23,7.92,Attended,76.61,Female,Placed
7.38,0,0,4,7,58.63,8.59,Attended,71.27,Male,Placed
9.04,1,0,3,5,59.39,6.42,Attended,65.11,Male,Placed
7.11,0,0,4,7,60.84,4.95,Attended,67.03,Male,Placed
9.01,0,0,5,4,39.74,5.28,Attended,70.51,Male,Placed
6.91,1,0,3,7,82.53,7.45,Attended,86.93,Female,Placed
7.06,1,0,5,6,71.54,6.46,Attended,73.71,Male,Placed
6.0,1,0,1,3,80.08,5.37,Attended,74.83,Female,Not Placed
8.61,1,0,2,5,79.32,7.75,Attended,81.55,Male,Placed
7.13,0,0,2,3,50.01,9.92,Attended,69.4,Male,Not Placed
7.35,0,0,2,7,65.85,6.7,Attended,73.88,Female,Placed
8.82,0,0,3,5,100.0,6.9,Attended,71.57,Male,Placed
7.89,0,0,2,3,89.75,7.16,Attended,85.39,Male,Not Placed
7.25,1,0,4,3,58.89,8.68,Attended,70.88,Male,Not Placed
7.99,1,0,4,8,75.83,7.97,Not Attended,86.12,Female,Placed
7.48,0,0,4,1,65.88,5.49,Not Attended,64.97,Male,Not Placed
6.0,1,0,1,1,59.28,5.66,Not Attended,60.0,Male,Not Placed
8.04,0,0,1,4,61.63,7.66,Attended,70.34,Male,Not Placed
9.44,0,0,5,5,41.39,5.79,Attended,69.45,Male,Placed
7.3,2,0,3,8,79.16,5.72,Attended,73.75,Male,Placed
8.82,0,0,4,7,67.56,9.13,Attended,90.12,Female,Placed
7.82,0,0,2,3,70.78,2.67,Not Attended,78.18,Male,Not Placed
7.87,1,1,5,8,68.6,5.16,Attended,76.7,Male,Placed
8.72,0,0,4,0,81.71,6.1,Not Attended,87.59,Male,Not Placed
8.51,0,0,4,5,78.05,6.74,Attended,79.77,Female,Placed
8.46,0,0,3,6,62.19,7.82,Not Attended,70.03,Female,Placed
6.8,1,0,5,7,75.58,6.68,Not Attended,88.64,Male,Placed
7.06,1,0,4,7,99.22,7.36,Attended,68.45,Female,Placed
6.76,1,0,5,7,76.52,8.29,Not Attended,76.78,Male,Placed
6.84,0,0,2,4,69.71,8.13,Not Attended,76.68,Male,Not Placed
10.0,0,0,4,8,65.39,7.68,Attended,82.23,Male,Placed
6.6,0,0,2,2,68.1,8.57,Not Attended,69.22,Female,Not Placed
7.48,0,0,3,2,85.84,6.87,Attended,60.0,Male,Not Placed
8.5,0,0,3,1,61.33,1.85,Attended,66.6,Male,Not Placed
7.14,0,0,2,1,25.55,4.52,Not Attended,60.0,Male,Not Placed
8.96,0,0,3,7,91.12,6.64,Attended,60.0,Male,Placed
7.78,1,0,5,7,55.45,6.88,Attended,75.09,Male,Placed
8.47,0,0,5,6,45.09,7.06,Attended,80.94,Male,Placed
6.46,0,0,4,6,67.97,10.0,Attended,69.63,Male,Placed
6.39,1,0,1,2,49.88,3.55,Not Attended,62.91,Male,Not Placed
6.4,1,0,3,6,78.8,6.41,Attended,95.0,Male,Placed
8.92,0,0,3,5,82.61,6.89,Attended,67.39,Male,Placed
7.0,0,0,2,7,49.48,8.41,Attended,79.18,Male,Placed
9.23,0,0,4,8,57.61,6.31,Attended,72.62,Male,Placed
8.35,1,0,5,7,66.75,5.15,Attended,89.97,Male,Placed
6.06,1,0,3,0,41.4,5.11,Not Attended,68.81,Male,Not Placed
7.6,0,0,4,7,70.79,9.17,Attended,70.69,Male,Placed
7.16,1,0,3,5,53.37,8.91,Attended,73.09,Male,Placed
7.44,0,0,5,5,53.06,6.78,Attended,87.3,Male,Placed
8.14,0,0,2,0,48.36,5.44,Not Attended,80.85,Male,Not Placed
9.98,1,0,4,6,73.4,6.59,Attended,79.34,Female,Placed
6.81,0,0,1,0,61.22,6.58,Not Attended,68.55,Female,Not Placed
7.06,0,0,5,6,69.51,6.72,Attended,75.28,Female,Placed
7.02,0,0,5,8,100.0,7.25,Attended,71.18,Male,Placed
6.92,0,0,5,6,82.73,6.45,Not Attended,85.19,Male,Placed
7.65,1,0,4,7,87.7,7.42,Attended,73.65,Female,Placed
7.71,0,0,1,7,63.87,7.19,Attended,88.24,Female,Placed
7.86,0,0,4,5,66.54,8.71,Attended,71.51,Male,Placed
6.93,0,0,3,8,95.49,6.77,Not Attended,63.5,Male,Placed
7.45,0,0,2,2,60.17,7.19,Not Attended,73.12,Male,Not Placed
7.99,1,0,3,7,73.49,6.74,Attended,78.21,Male,Placed
8.33,0,0,1,5,66.04,6.94,Not Attended,68.15,Male,Placed
6.84,1,0,3,5,78.32,7.53,Attended,60.0,Female,Placed
8.71,1,0,4,8,81.92,6.54,Attended,68.75,Female,Placed
7.11,1,1,3,0,36.9,5.18,Not Attended,62.83,Male,Not Placed
6.0,0,0,1,6,68.38,6.04,Attended,75.16,Male,Placed
7.88,0,0,1,0,47.66,8.61,Attended,60.0,Male,Not Placed
8.61,0,0,3,5,83.37,7.09,Attended,82.24,Male,Placed
6.56,0,0,2,4,77.42,7.31,Attended,66.95,Male,Not Placed
6.76,1,0,3,7,40.66,6.71,Not Attended,76.91,Male,Placed
9.5,1,0,2,1,64.49,4.76,Not Attended,72.81,Male,Not Placed
8.37,2,1,4,6,60.2,6.78,Attended,67.28,Female,Placed
7.11,0,0,5,6,66.63,7.74,Attended,71.48,Male,Placed
8.8,0,0,3,7,54.05,8.31,Attended,82.54,Male,Placed
7.26,0,0,1,0,41.18,5.64,Not Attended,88.71,Male,Not Placed
6.29,0,0,3,0,67.93,6.03,Not Attended,83.4,Male,Not Placed
7.69,0,0,5,7,70.85,5.62,Attended,62.33,Male,Placed
8.31,1,0,4,4,34.76,5.87,Not Attended,62.69,Male,Placed
7.17,0,0,3,0,42.36,5.9,Attended,71.59,Male,Not Placed
7.4,0,0,5,6,59.64,7.16,Attended,81.64,Female,Placed
7.69,1,0,5,2,75.52,4.58,Attended,76.46,Male,Not Placed
8.6,1,0,1,7,77.71,7.07,Not Attended,73.13,Male,Placed
8.17,1,1,5,6,85.15,5.22,Attended,82.76,Female,Placed
6.6,0,0,1,5,94.17,5.82,Attended,76.62,Male,Placed
7.26,0,0,4,5,64.71,7.44,Attended,78.41,Female,Placed
8.09,1,1,2,0,59.32,7.18,Not Attended,66.26,Male,Not Placed
7.06,0,0,1,2,57.45,5.38,Not Attended,71.19,Male,Not Placed
7.08,1,0,3,1,41.94,8.31,Attended,67.9,Male,Not Placed
7.73,0,0,5,6,91.22,6.76,Attended,73.23,Male,Placed
7.12,0,0,4,7,41.53,4.47,Attended,64.59,Male,Placed
8.19,0,0,4,7,67.24,5.27,Attended,73.03,Male,Placed
7.65,0,0,2,1,27.63,5.7,Not Attended,76.38,Male,Not Placed
6.23,1,1,4,7,65.94,4.88,Attended,62.67,Female,Placed
8.05,1,1,3,5,56.44,5.63,Attended,73.65,Male,Placed
7.61,2,0,3,7,67.72,7.91,Attended,60.0,Male,Placed
8.46,1,0,2,7,88.26,8.14,Attended,84.67,Female,Placed
7.27,0,0,3,1,77.95,6.41,Attended,82.65,Male,Not Placed
7.51,1,0,4,5,67.08,6.63,Not Attended,86.56,Male,Placed
7.11,0,0,1,6,86.16,6.84,Attended,72.92,Male,Placed
7.66,1,0,3,8,75.64,6.75,Attended,80.33,Male,Placed
8.99,1,0,4,6,85.5,5.81,Attended,62.97,Female,Placed
8.71,0,0,5,5,76.04,7.38,Attended,64.41,Male,Placed
7.44,0,0,4,8,61.64,7.18,Attended,85.65,Female,Placed
7.36,0,0,5,8,79.18,6.8,Attended,84.3,Female,Placed
7.19,0,0,3,8,56.15,5.7,Attended,76.39,Male,Placed
6.66,0,0,5,5,34.81,9.92,Attended,84.02,Male,Placed
8.37,1,0,4,6,55.8,8.21,Not Attended,70.82,Male,Placed
9.11,0,0,4,6,71.09,6.53,Not Attended,84.45,Female,Placed
7.67,0,0,4,7,48.08,3.67,Attended,61.93,Male,Placed
7.93,0,0,4,5,73.87,4.95,Attended,77.19,Female,Placed
7.59,0,0,4,6,76.1,7.31,Attended,83.82,Male,Placed
7.03,1,0,1,3,68.8,4.45,Not Attended,60.0,Male,Not Placed
7.31,0,0,1,6,62.85,4.98,Not Attended,76.15,Male,Placed
7.71,0,0,3,0,56.35,6.82,Attended,77.58,Male,Not Placed
8.53,0,0,5,6,76.92,5.81,Not Attended,83.36,Male,Placed
8.51,0,0,4,6,68.35,6.89,Attended,65.13,Female,Placed
6.49,0,0,1,1,60.37,6.08,Attended,61.39,Male,Not Placed
7.79,0,0,3,7,96.22,5.76,Attended,82.69,Male,Placed
8.27,0,0,2,2,46.61,7.04,Not Attended,79.36,Female,Not Placed
7.31,0,0,2,8,82.32,5.37,Attended,71.63,Male,Placed
6.15,0,0,2,0,63.22,5.18,Not Attended,60.36,Male,Not Placed
8.83,0,0,3,0,53.72,5.37,Attended,86.09,Male,Not Placed
6.83,0,0,3,2,81.87,3.44,Not Attended,77.26,Male,Not Placed
6.43,0,0,1,0,63.57,5.89,Attended,63.01,Female,Not Placed
6.5,0,0,2,1,88.14,6.15,Not Attended,93.46,Male,Not Placed
6.0,0,0,2,3,73.61,8.4,Not Attended,65.2,Male,Not Placed
8.1,0,0,3,8,91.22,5.69,Attended,79.58,Male,Placed
8.34,1,0,3,7,79.56,5.05,Not Attended,68.92,Male,Placed
8.7,0,0,4,8,90.06,9.52,Not Attended,80.09,Female,Placed
7.42,0,0,2,1,79.06,6.52,Not Attended,92.62,Male,Not Placed
8.17,0,0,1,4,75.71,5.97,Not Attended,85.33,Male,Not Placed
7.83,1,0,1,2,64.08,6.5,Not Attended,73.2,Male,Not Placed
7.35,0,0,2,4,77.06,5.57,Not Attended,82.86,Male,Not Placed
7.49,0,0,5,6,68.28,7.58,Attended,63.26,Male,Placed
6.53,0,0,5,6,60.71,9.1,Attended,77.21,Male,Placed
8.13,0,0,5,7,80.27,8.22,Attended,77.89,Male,Placed
7.96,0,0,3,7,76.33,5.42,Attended,70.31,Male,Placed
7.12,1,0,5,5,73.01,6.51,Attended,80.7,Male,Placed
7.5,0,0,3,3,43.19,4.17,Attended,71.86,Male,Not Placed
6.9,0,0,5,1,46.52,6.36,Not Attended,60.0,Male,Not Placed
7.58,0,0,5,5,72.9,6.36,Attended,72.98,Female,Placed
8.39,0,0,5,8,37.49,8.61,Attended,70.31,Male,Placed
8.43,0,0,1,6,54.63,6.2,Attended,89.93,Male,Placed
7.19,0,0,4,8,45.15,4.97,Attended,84.82,Male,Placed
8.23,1,0,4,6,75.86,10.0,Not Attended,83.15,Male,Placed
6.94,0,0,1,8,54.26,8.13,Attended,72.06,Female,Placed
6.53,1,0,1,6,52.39,6.89,Attended,87.76,Male,Placed
6.57,0,0,2,7,64.71,7.5,Not Attended,86.25,Male,Placed
8.04,0,0,3,1,78.91,5.18,Not Attended,79.41,Female,Not Placed
9.11,0,0,4,6,80.94,6.53,Attended,68.32,Female,Placed
7.79,1,0,3,6,100.0,5.69,Attended,77.78,Male,Placed
10.0,1,1,5,5,57.32,6.81,Attended,79.32,Male,Placed
9.26,0,0,3,8,43.44,8.43,Attended,76.21,Female,Placed
6.36,0,0,2,2,79.46,5.26,Not Attended,70.42,Male,Not Placed
8.15,0,0,3,0,77.94,5.18,Not Attended,94.68,Male,Not Placed
9.47,1,0,4,6,75.1,5.01,Attended,79.46,Female,Placed
9.03,1,0,5,8,76.24,5.04,Attended,69.38,Female,Placed
6.31,1,0,5,6,65.86,8.68,Not Attended,69.28,Female,Placed
8.35,1,0,2,0,63.49,4.47,Attended,70.42,Male,Not Placed
7.3,1,0,4,7,35.21,8.11,Attended,68.0,Male,Placed
8.82,0,0,5,7,72.95,7.15,Not Attended,84.67,Male,Placed
8.25,1,0,2,1,69.83,4.22,Attended,69.13,Male,Not Placed
8.08,2,1,2,0,66.6,6.1,Not Attended,74.41,Male,Not Placed
8.88,1,0,1,4,52.23,7.34,Not Attended,63.2,Male,Not Placed
7.6,0,0,3,6,70.7,5.59,Not Attended,88.89,Male,Placed
7.72,0,0,4,7,78.87,9.67,Attended,84.36,Female,Placed
6.7,0,0,2,1,47.09,4.08,Not Attended,77.96,Male,Not Placed
8.14,0,0,3,7,58.69,6.57,Not Attended,85.67,Male,Placed
7.81,1,1,4,4,75.57,6.51,Not Attended,64.56,Male,Placed
7.98,1,0,4,7,51.16,6.72,Attended,68.4,Male,Placed
7.93,0,0,3,7,66.56,6.94,Not Attended,95.0,Male,Placed
9.72,0,0,5,7,100.0,4.35,Not Attended,90.38,Male,Placed
9.65,0,0,4,7,44.99,7.03,Attended,76.58,Female,Placed
7.69,1,1,5,6,78.57,5.6,Attended,72.99,Male,Placed
6.33,0,0,2,1,73.92,5.37,Not Attended,63.3,Male,Not Placed
6.99,1,0,3,5,52.33,6.65,Attended,73.44,Male,Placed
7.8,0,0,5,6,77.08,5.78,Attended,72.21,Male,Placed
6.93,2,0,1,5,72.02,8.26,Attended,63.31,Male,Placed
8.51,1,1,4,7,97.46,6.91,Attended,94.9,Male,Placed
8.55,0,0,1,8,52.29,6.02,Attended,65.18,Male,Placed
8.23,0,0,1,2,88.76,5.53,Not Attended,60.0,Male,Not Placed
8.93,0,0,1,5,83.83,6.52,Attended,60.0,Male,Placed
6.98,1,0,4,3,22.07,5.67,Not Attended,75.46,Female,Not Placed
7.28,1,0,4,6,85.05,5.73,Attended,71.58,Male,Placed
8.43,1,0,5,8,82.13,7.32,Attended,65.86,Female,Placed
6.32,1,0,2,1,36.87,3.85,Not Attended,80.16,Male,Not Placed
7.88,2,0,3,8,62.66,6.23,Not Attended,81.87,Female,Placed
6.89,1,1,5,7,61.46,7.56,Attended,77.37,Male,Placed
9.57,1,0,4,7,88.4,5.63,Attended,68.08,Male,Placed
8.63,0,0,3,7,75.34,7.29,Attended,67.59,Male,Placed
8.75,0,0,1,5,67.88,7.79,Not Attended,64.0,Female,Placed
8.93,0,0,4,6,75.49,8.42,Not Attended,64.93,Male,Placed
7.02,0,0,4,8,41.71,4.45,Attended,62.4,Male,Placed
7.54,1,0,3,6,69.48,8.73,Attended,72.7,Male,Placed
6.06,0,0,3,0,61.25,5.53,Not Attended,74.57,Male,Not Placed
7.23,1,0,2,1,91.27,3.33,Not Attended,75.66,Male,Not Placed
7.56,0,0,3,1,77.19,6.31,Attended,67.73,Male,Not Placed
6.37,1,0,4,7,58.27,8.11,Attended,68.35,Male,Placed
6.0,0,0,3,2,45.52,6.11,Attended,72.06,Male,Not Placed
6.0,0,0,3,2,38.8,9.51,Not Attended,60.0,Male,Not Placed
6.0,0,0,3,1,69.01,4.19,Not Attended,60.0,Male,Not Placed
8.11,0,0,4,7,87.05,6.43,Not Attended,82.68,Male,Placed
7.74,1,1,4,5,78.12,6.77,Attended,76.08,Male,Placed
6.42,1,0,2,0,34.53,6.48,Attended,75.05,Male,Not Placed
7.62,0,0,3,8,67.84,7.16,Attended,82.35,Male,Placed
8.49,0,0,2,8,82.07,6.88,Attended,71.65,Male,Placed
7.93,0,0,2,3,74.41,4.13,Not Attended,75.34,Male,Not Placed
7.05,1,1,1,3,42.05,4.08,Attended,61.35,Male,Not Placed
6.95,0,0,1,4,30.63,7.4,Not Attended,67.37,Male,Not Placed
7.64,0,0,2,0,47.49,5.26,Not Attended,69.42,Male,Not Placed
8.22,0,0,4,7,71.53,8.42,Not Attended,80.53,Male,Placed
8.11,0,0,5,5,46.19,5.67,Not Attended,82.95,Male,Placed
9.0,0,0,4,7,61.0,6.05,Attended,81.36,Male,Placed
8.22,0,0,3,5,93.53,8.67,Attended,80.57,Male,Placed
9.29,0,0,5,5,72.93,8.93,Attended,70.56,Male,Placed
6.1,0,0,4,8,78.15,7.65,Attended,81.34,Male,Placed
9.49,1,0,4,8,62.3,9.44,Attended,66.13,Male,Placed
7.44,1,0,4,5,99.72,7.59,Attended,87.69,Female,Placed
6.0,0,0,2,0,24.23,7.22,Not Attended,72.49,Male,Not Placed
7.97,0,0,1,2,61.82,8.66,Not Attended,65.2,Male,Not Placed
8.51,0,0,3,0,73.18,2.48,Not Attended,71.01,Male,Not Placed
7.47,0,0,5,8,75.0,5.17,Attended,88.23,Male,Placed
7.2,1,0,1,2,65.39,6.55,Not Attended,62.43,Male,Not Placed
7.56,0,0,4,5,84.8,6.55,Attended,70.86,Female,Placed
9.43,0,0,4,1,60.34,6.37,Not Attended,71.69,Male,Not Placed
9.27,0,0,1,2,39.2,5.58,Not Attended,61.22,Female,Not Placed
6.0,0,0,3,2,62.1,4.51,Not Attended,69.28,Female,Not Placed
8.52,1,1,5,7,68.68,6.85,Attended,64.72,Male,Placed
9.2,2,0,5,8,48.69,6.49,Not Attended,67.63,Female,Placed
8.78,0,0,3,6,68.39,7.5,Attended,75.88,Male,Placed
8.96,0,0,4,7,83.41,4.32,Attended,60.0,Female,Placed
7.24,0,0,4,8,53.74,5.63,Attended,60.0,Male,Placed
8.5,1,1,4,8,73.17,6.66,Attended,89.0,Female,Placed
8.44,1,0,3,6,51.45,7.97,Attended,62.4,Female,Placed
8.93,1,0,5,7,60.85,7.29,Attended,65.64,Male,Placed
6.14,1,0,1,1,34.54,6.68,Not Attended,91.11,Male,Not Placed
8.68,0,0,4,7,58.03,5.65,Not Attended,75.28,Female,Placed
7.21,0,0,5,6,49.72,9.55,Attended,85.26,Female,Placed
7.96,0,0,3,1,65.77,7.16,Not Attended,60.0,Male,Not Placed
6.97,0,0,1,7,56.91,4.75,Attended,60.0,Male,Placed
7.55,0,0,1,2,35.1,8.22,Not Attended,60.0,Female,Not Placed
7.52,1,0,4,6,75.4,7.73,Attended,78.71,Male,Placed
8.84,0,0,3,6,87.09,6.73,Not Attended,60.0,Male,Placed
8.52,0,0,4,7,45.22,6.13,Not Attended,75.29,Male,Placed
9.8,0,0,5,7,76.81,6.85,Not Attended,70.14,Female,Placed
7.8,0,0,4,6,49.19,8.8,Attended,74.4,Female,Placed
7.63,1,1,5,7,65.68,7.9,Attended,90.83,Female,Placed
