C_Cpp,Java,Python,HTML_CSS,UI_UX,Javascript,Numpy_Pandas,Scikit_learn,MERN,Linux,Cloud_Platforms,App_development,Number_of_Contest_attempted,LC_Contest_rating,Leetcode_Medium_problems,Skills_rating
0,0,1,0,1,1,0,0,0,1,0,0,24,1683.0,145,5.08
0,1,1,1,0,0,0,1,0,0,1,0,3,1658.0,277,7.13
0,1,1,0,0,0,0,0,0,0,0,1,8,1372.0,228,4.49
1,1,1,1,0,1,0,0,0,0,0,1,2,1456.0,153,6.35
1,1,0,0,0,1,1,1,1,0,0,0,50,1716.0,222,10.0
0,0,1,0,0,0,0,0,0,1,0,1,0,1500.0,161,4.72
0,0,1,0,0,0,0,0,0,0,0,0,36,1731.0,182,3.68
1,0,1,0,1,0,1,0,0,0,0,1,0,1500.0,216,6.01
0,0,1,0,0,0,0,0,0,0,0,0,0,1500.0,119,1.19
1,1,0,1,0,1,1,1,0,0,0,0,42,2000.0,186,9.15
1,0,1,1,1,1,0,1,0,0,0,1,33,1548.0,189,8.17
1,0,1,0,0,0,1,0,1,0,1,0,2,1505.0,216,7.0
1,0,1,0,0,1,1,1,0,0,0,0,45,2000.0,174,8.48
1,1,1,0,0,0,1,0,0,1,0,0,32,1852.0,126,6.59
0,0,1,1,0,0,0,0,0,1,1,1,37,1732.0,200,8.84
1,0,0,1,0,1,0,0,1,0,0,0,8,1363.0,272,5.92
1,0,1,0,1,0,0,0,1,1,0,1,45,1610.0,161,7.32
0,1,1,0,0,0,1,0,1,0,0,0,25,1934.0,146,7.55
0,0,1,1,0,1,0,0,0,1,0,0,42,1806.0,147,6.1
0,0,0,1,0,0,1,0,0,0,0,1,0,1500.0,232,4.19
0,0,0,1,0,0,0,0,0,1,1,1,6,1239.0,140,2.85
1,0,1,1,1,1,0,1,0,0,1,0,33,1626.0,122,7.56
1,0,1,1,1,1,0,1,0,0,0,0,7,1358.0,251,6.65
0,1,0,1,0,1,0,1,1,0,0,1,24,1615.0,148,7.74
0,0,0,0,1,0,1,0,0,0,0,0,47,2000.0,150,4.97
1,1,0,1,0,0,0,0,0,1,0,1,24,1828.0,207,7.16
0,0,0,1,0,0,1,0,0,1,1,0,1,1532.0,180,5.15
0,1,1,0,0,1,0,0,0,0,0,0,0,1500.0,135,3.99
1,1,1,0,0,0,1,0,0,0,0,0,0,1500.0,230,4.81
0,0,0,0,0,1,1,0,0,0,0,0,10,1729.0,170,3.37
0,0,0,1,0,0,0,0,0,0,1,0,0,1500.0,188,3.06
0,0,1,0,0,0,0,1,1,0,0,1,0,1500.0,253,7.24
0,0,1,1,0,0,0,0,1,0,1,0,1,1735.0,160,6.25
1,0,0,0,1,1,0,0,0,1,0,1,34,1869.0,200,7.83
0,1,1,0,0,1,1,0,0,0,0,1,0,1500.0,242,6.14
0,1,0,1,0,1,1,0,0,1,0,1,0,1500.0,240,5.9
1,1,1,1,1,0,1,0,0,1,0,0,7,1736.0,150,8.94
1,1,1,1,0,0,1,0,1,0,0,0,0,1500.0,183,7.07
0,1,1,0,0,0,0,0,0,0,0,0,0,1500.0,212,2.81
0,0,1,1,0,1,0,0,0,1,0,1,0,1500.0,139,4.12
1,0,1,0,1,0,1,0,0,0,0,1,8,1433.0,157,6.18
0,1,1,1,1,0,0,0,0,0,0,0,0,1500.0,163,3.76
0,1,0,1,1,0,1,0,0,1,1,1,43,1750.0,137,8.66
1,0,0,0,1,0,1,0,0,0,1,0,0,1500.0,219,4.93
1,1,1,0,0,0,0,0,1,1,1,0,44,1735.0,181,9.5
1,1,1,0,1,0,0,0,0,0,0,0,21,1704.0,116,5.52
1,0,1,1,0,0,1,0,0,1,0,0,28,1335.0,187,5.02
1,0,1,1,0,0,0,0,1,1,0,0,0,1500.0,210,5.48
0,1,1,1,0,1,1,0,0,0,0,0,10,1748.0,233,8.47
1,0,1,1,0,1,0,0,1,1,0,1,26,1635.0,187,8.78
0,1,1,1,0,0,0,0,0,1,0,1,7,1643.0,195,6.47
0,0,1,0,0,1,0,0,1,0,0,0,7,1311.0,202,3.35
1,1,1,1,0,0,1,0,0,1,1,0,0,1500.0,270,8.89
1,1,0,1,0,0,0,0,0,0,0,0,3,1646.0,154,4.13
0,0,1,1,0,1,0,0,1,1,1,0,0,1500.0,168,6.85
1,1,0,1,0,1,0,0,1,0,0,0,47,2000.0,238,8.3
0,0,0,0,0,1,0,0,0,0,0,0,10,1565.0,225,2.52
0,1,0,1,1,0,0,0,0,0,1,0,0,1500.0,114,4.99
0,1,0,1,1,1,0,0,1,0,1,0,5,1579.0,149,6.99
1,1,1,1,0,0,0,0,0,1,1,1,9,1386.0,118,8.27
1,1,1,0,1,0,0,0,0,0,1,0,0,1500.0,285,6.87
0,0,1,0,0,0,0,0,0,0,1,0,10,1556.0,277,3.98
1,1,0,0,0,1,0,0,0,0,0,1,0,1500.0,156,4.31
0,0,0,1,0,0,0,0,0,0,0,1,3,1625.0,189,2.31
1,0,0,1,0,1,0,0,1,0,0,1,9,1494.0,217,6.07
0,0,1,0,0,1,0,0,1,0,0,0,2,1698.0,173,5.45
0,1,0,0,0,0,1,0,1,1,0,1,3,1212.0,133,4.51
1,0,1,0,0,1,0,0,0,0,0,1,30,1700.0,260,7.75
0,1,1,0,0,1,0,0,0,1,0,1,1,1171.0,111,3.75
0,1,0,1,1,0,0,0,0,1,0,0,9,1587.0,151,3.49
1,1,1,0,0,0,1,0,0,0,1,0,30,1718.0,206,8.11
1,1,0,0,0,1,1,0,0,1,0,1,0,1500.0,338,8.11
0,1,1,0,0,0,0,0,0,0,1,1,0,1500.0,137,5.26
0,0,0,1,1,1,1,0,0,0,1,0,27,1693.0,271,7.29
0,1,1,1,0,0,0,0,0,0,0,0,7,1631.0,195,4.55
0,1,0,1,1,0,0,0,0,0,0,0,28,1687.0,115,4.55
0,0,0,1,1,1,0,0,1,0,0,0,0,1500.0,227,4.51
1,1,0,1,0,1,0,0,1,1,0,0,28,2000.0,117,7.47
1,1,1,0,0,0,0,0,1,1,0,1,0,1500.0,142,6.15
0,1,0,1,0,1,0,0,1,1,0,0,35,1921.0,152,7.79
0,0,1,1,1,0,0,0,0,0,1,0,27,1724.0,187,5.6
0,1,1,1,0,1,1,0,1,1,0,1,7,1418.0,234,9.62
0,1,1,1,0,1,0,1,1,1,0,0,8,1393.0,110,7.31
1,1,0,0,0,0,0,1,0,0,1,0,2,1535.0,218,6.04
0,0,1,1,0,0,0,1,1,0,0,0,0,1500.0,159,6.38
0,0,0,1,0,0,0,0,0,0,0,1,4,1411.0,133,0.92
1,0,0,0,1,0,0,1,0,0,0,1,9,1688.0,147,4.55
0,1,1,0,0,0,0,0,0,1,0,1,50,1937.0,209,8.68
1,1,0,1,1,1,0,0,0,1,1,0,26,1698.0,232,9.4
0,1,1,0,0,0,0,0,0,0,0,0,4,1507.0,258,4.46
1,1,0,0,0,0,1,0,0,1,0,0,16,1587.0,164,3.89
1,1,1,0,0,1,0,0,0,1,0,1,0,1500.0,129,5.61
1,1,1,1,0,0,0,0,0,1,0,0,3,1521.0,156,5.59
1,1,1,0,0,0,0,0,1,0,0,1,4,1800.0,186,7.76
0,0,1,1,0,0,1,0,1,0,1,0,50,2000.0,210,10.0
0,1,1,1,0,1,0,1,1,0,0,0,3,1543.0,194,7.46
1,0,1,1,0,0,0,0,0,1,1,0,0,1500.0,125,5.04
1,1,1,1,0,1,0,0,0,1,1,0,0,1500.0,188,8.93
0,1,1,0,0,0,0,0,0,0,0,1,10,1668.0,138,4.13
0,1,1,1,0,1,0,0,0,0,0,0,0,1500.0,241,5.58
0,1,0,1,0,1,0,1,0,1,1,1,33,1763.0,145,8.68
0,1,1,1,0,1,0,1,0,0,1,0,5,1355.0,177,6.36
0,1,0,1,0,0,0,0,0,0,0,0,1,1007.0,171,0.73
1,0,1,0,0,0,0,0,0,0,0,0,18,1322.0,122,1.16
0,0,1,1,0,1,1,1,0,0,0,1,3,1592.0,207,8.14
0,1,1,0,0,0,0,1,0,0,0,0,15,1655.0,117,4.38
1,0,1,0,0,0,1,0,1,0,0,1,12,1547.0,185,6.49
1,0,1,0,0,1,0,0,0,1,0,0,14,1944.0,252,7.32
1,0,1,0,0,1,1,0,1,1,0,1,31,1754.0,158,9.42
1,0,0,1,0,0,0,0,0,0,0,0,30,1395.0,228,2.5
0,1,0,0,0,1,0,1,1,0,1,0,10,1662.0,225,8.05
1,1,1,0,0,1,1,0,0,0,0,1,45,2000.0,212,9.52
0,1,0,0,1,0,1,0,0,0,0,0,0,1500.0,222,3.14
0,1,1,0,0,1,0,0,0,1,0,0,41,1968.0,127,5.9
1,1,1,0,0,1,1,0,1,0,1,0,0,1500.0,136,8.61
1,0,1,0,0,1,1,0,0,0,0,1,0,1500.0,134,5.76
0,0,0,0,0,0,0,0,0,1,0,0,26,1886.0,218,3.65
0,0,0,1,0,1,1,0,0,1,1,0,3,1215.0,136,4.12
0,0,0,1,0,0,0,0,0,0,1,0,4,1504.0,229,4.18
0,0,1,1,0,0,0,0,0,0,0,0,0,1500.0,144,1.93
0,0,1,1,0,1,0,1,1,0,0,1,0,1500.0,126,6.83
1,1,0,0,1,0,0,0,0,0,0,0,0,1500.0,174,4.31
0,1,1,0,1,0,1,0,0,0,0,0,0,1500.0,163,4.82
1,1,1,0,0,0,0,0,0,1,0,0,7,1395.0,281,5.78
1,0,1,0,1,0,0,0,0,0,0,1,11,1638.0,227,6.4
1,1,1,1,0,0,1,0,0,1,0,0,16,1838.0,216,8.48
1,0,1,0,0,0,1,0,0,1,0,1,2,1414.0,129,4.62
0,1,1,1,0,1,0,1,0,0,1,1,40,1947.0,193,10.0
0,1,1,1,0,0,0,0,1,0,0,0,1,1328.0,143,4.4
1,0,1,1,0,1,1,0,0,1,0,0,0,1500.0,177,6.43
1,1,1,0,0,1,0,0,0,0,1,0,43,1877.0,257,9.55
1,1,1,1,0,0,0,0,1,0,1,1,7,1442.0,182,8.67
0,1,1,0,0,1,0,0,0,0,0,1,47,2000.0,278,8.73
1,1,1,1,0,1,0,0,0,1,0,1,3,1318.0,138,5.72
0,0,1,1,0,1,0,0,0,0,0,0,18,1643.0,255,4.92
1,1,1,1,0,0,0,1,0,0,0,1,0,1500.0,165,6.52
1,0,0,1,0,1,1,0,0,1,0,0,31,1965.0,210,7.48
0,1,0,0,0,0,0,0,0,1,0,1,0,1500.0,185,4.63
1,0,1,1,0,0,0,0,0,1,0,0,0,1500.0,196,5.1
0,1,1,0,0,1,0,0,1,1,0,0,0,1500.0,119,6.12
0,0,0,0,0,0,0,0,0,0,0,0,7,1228.0,168,0.34
0,0,1,0,0,1,0,0,1,1,0,0,0,1500.0,116,4.01
1,1,1,1,0,1,0,0,1,0,0,0,45,1964.0,185,10.0
1,0,1,0,0,1,0,0,0,1,0,0,31,1776.0,143,5.94
1,0,1,1,0,0,1,0,1,0,0,0,24,1587.0,141,6.11
0,1,1,1,0,1,1,0,0,1,0,0,25,1882.0,177,8.26
1,1,0,1,1,1,0,1,0,1,0,0,36,2000.0,128,9.06
1,0,0,0,1,0,0,1,1,0,0,0,33,1878.0,131,6.59
0,0,1,1,0,0,1,0,0,1,0,1,41,1815.0,192,7.49
1,1,1,1,0,1,1,0,0,1,0,0,42,1652.0,219,8.37
0,1,1,1,0,1,1,1,0,0,0,0,0,1500.0,147,5.68
1,0,1,1,0,1,0,1,0,0,0,0,0,1500.0,187,5.87
0,0,1,1,0,1,1,0,0,1,0,1,9,1566.0,155,5.39
0,0,1,0,0,0,0,0,0,1,0,0,0,1500.0,187,3.84
0,1,1,1,1,0,0,0,1,0,0,0,0,1500.0,139,5.18
1,0,1,0,0,0,0,0,0,0,1,1,20,1626.0,242,6.12
0,1,1,0,0,1,0,1,1,1,1,0,9,1526.0,103,8.78
0,1,0,0,0,0,0,0,0,0,0,0,9,1465.0,250,2.47
1,0,1,1,0,0,0,0,0,0,0,0,44,1802.0,201,5.22
1,0,0,0,0,0,1,0,0,0,1,0,10,1554.0,133,3.76
0,1,1,1,0,1,0,0,1,0,0,0,4,1305.0,109,4.65
0,1,1,1,0,1,1,0,1,1,1,0,0,1500.0,238,10.0
0,0,1,0,1,0,0,0,0,0,1,1,1,1615.0,210,4.96
0,1,1,0,0,1,0,0,0,0,1,0,0,1500.0,185,5.71
1,0,1,0,1,0,0,0,1,0,0,0,0,1500.0,152,5.64
1,0,0,0,0,0,0,0,0,0,0,0,0,1500.0,267,2.06
1,1,0,1,0,0,1,0,0,1,0,0,29,1625.0,130,5.95
0,0,1,0,0,0,0,1,0,0,0,0,14,1606.0,257,5.01
1,0,1,1,1,0,0,0,1,1,0,1,9,1491.0,243,9.41
1,0,1,1,0,1,1,0,0,1,0,0,37,1917.0,170,8.63
1,0,1,0,0,1,0,0,0,0,0,0,0,1500.0,121,3.56
1,0,1,0,0,1,0,1,0,1,0,1,7,1609.0,152,7.83
1,1,1,1,0,1,0,1,0,0,0,0,0,1500.0,222,7.33
1,1,1,1,0,1,0,0,0,1,0,1,36,1886.0,210,9.52
0,0,1,1,1,0,1,0,1,0,0,0,4,1314.0,249,5.56
1,1,1,1,0,1,0,1,1,0,0,0,0,1500.0,240,8.83
0,1,1,0,0,1,0,0,0,1,0,0,0,1500.0,185,5.28
1,0,1,0,1,1,0,0,0,0,1,0,30,1721.0,205,8.0
0,0,0,0,0,0,1,0,1,0,0,0,0,1500.0,199,2.97
1,1,1,0,0,0,1,0,0,0,1,1,41,2000.0,146,9.86
1,0,0,1,0,1,0,0,0,0,1,0,2,1418.0,186,3.78
0,0,0,1,0,1,0,0,1,0,0,1,0,1500.0,152,5.11
0,1,0,1,1,0,0,0,1,0,0,0,1,1617.0,167,6.05
1,0,0,0,0,1,0,1,0,1,0,1,3,1478.0,268,6.92
1,1,1,0,1,0,0,0,0,0,1,0,7,1473.0,238,5.73
0,1,0,0,0,1,1,0,0,0,0,0,8,1557.0,221,4.65
0,1,1,1,0,0,1,0,1,1,0,0,4,1365.0,183,6.46
1,1,1,1,0,0,0,0,1,1,0,1,4,1624.0,236,8.77
0,1,0,0,0,0,0,1,0,0,1,0,0,1500.0,125,2.93
0,0,0,1,0,0,0,0,1,1,1,0,3,1351.0,127,4.37
0,0,0,0,0,0,1,1,1,0,0,0,5,1583.0,191,5.52
0,0,0,1,0,1,1,1,0,1,0,0,8,1691.0,197,6.05
0,0,0,1,1,1,0,1,0,0,0,0,0,1500.0,108,3.23
0,1,0,0,0,0,0,0,0,0,0,0,19,1703.0,131,2.34
0,1,0,1,0,1,0,0,1,0,1,0,10,1464.0,276,8.29
0,0,1,0,0,0,0,0,0,1,0,1,0,1500.0,154,3.6
0,1,0,0,1,0,0,0,0,0,0,0,4,1517.0,171,2.28
0,1,0,1,0,0,0,0,0,1,1,0,43,1769.0,114,5.78
0,0,0,0,0,0,0,0,0,1,0,1,0,1500.0,132,2.61
1,1,1,1,0,1,0,0,0,1,1,0,25,1668.0,297,9.03
0,0,1,1,0,0,0,0,0,0,0,0,6,1431.0,190,2.43
0,1,1,0,0,1,0,0,0,1,0,1,8,1415.0,124,5.09
0,1,0,1,0,1,1,0,0,0,0,0,10,1644.0,130,4.62
0,1,1,1,1,1,0,1,0,0,1,0,4,1637.0,180,8.38
1,0,1,0,0,1,1,0,0,0,0,1,0,1500.0,136,4.89
1,1,1,1,0,1,0,1,0,0,0,1,38,1987.0,232,10.0
1,1,0,0,1,1,0,1,0,1,1,0,16,1646.0,261,8.69
1,0,0,0,1,0,0,0,0,1,1,1,7,1740.0,253,8.51
1,0,0,1,0,0,0,0,0,0,1,0,4,1388.0,219,3.9
0,1,1,1,1,1,0,0,0,0,0,0,5,1692.0,138,6.19
0,1,1,1,1,1,0,0,1,1,0,1,27,1856.0,113,10.0
0,1,1,1,1,1,1,0,0,0,1,1,0,1500.0,187,9.76
0,0,1,0,1,0,1,0,0,1,0,0,33,1785.0,172,6.59
0,0,0,0,0,0,1,0,0,1,0,0,0,1500.0,229,3.74
1,1,1,1,0,0,0,0,0,0,0,1,8,1563.0,197,6.6
0,0,1,0,0,1,0,1,0,1,0,0,1,1615.0,299,7.23
1,1,1,0,0,0,0,0,0,1,0,0,10,1649.0,210,5.34
1,1,1,1,0,0,1,0,0,1,0,1,0,1500.0,165,7.06
0,1,0,0,0,0,1,0,1,0,0,0,7,1559.0,119,4.07
0,1,1,0,0,0,1,0,0,1,0,0,31,1692.0,139,5.78
0,1,0,1,0,0,0,0,0,0,1,0,5,1361.0,163,3.56
0,1,1,1,1,1,0,0,1,1,0,0,0,1500.0,128,6.81
0,0,1,0,1,0,0,0,0,0,0,0,0,1500.0,132,2.32
0,1,1,1,0,1,0,0,0,0,1,0,9,1556.0,217,7.19
0,0,1,1,0,1,0,0,0,1,0,0,0,1500.0,135,2.99
0,1,0,0,1,1,0,1,0,0,0,1,0,1500.0,187,6.6
1,1,1,0,1,1,0,0,0,0,1,1,4,1318.0,206,8.93
1,1,1,1,1,1,0,0,0,0,0,1,0,1500.0,188,7.02
1,1,1,1,1,0,0,0,0,0,0,1,0,1500.0,146,6.8
0,1,1,1,1,1,1,0,1,0,1,0,5,1609.0,132,9.57
0,1,0,1,0,0,0,0,0,0,0,1,0,1500.0,170,3.06
1,1,1,1,0,0,0,0,1,0,0,0,0,1500.0,173,6.24
0,1,1,1,1,0,0,0,0,0,1,0,6,1243.0,279,6.95
0,0,0,1,0,0,0,1,0,0,0,1,0,1500.0,185,3.65
1,0,1,1,1,0,0,0,1,0,1,0,0,1500.0,177,6.64
1,1,1,1,0,1,1,0,1,0,0,0,10,1596.0,175,7.32
0,1,1,1,1,1,0,0,1,0,0,1,8,1488.0,247,8.81
0,1,1,1,0,1,0,0,0,1,0,0,0,1500.0,118,4.86
0,0,0,1,0,0,0,0,1,0,0,1,8,1464.0,173,4.95
0,1,1,0,0,1,0,0,0,1,0,1,45,1858.0,171,9.17
0,1,0,1,1,0,0,0,1,1,0,1,45,1467.0,212,7.46
0,1,1,0,0,0,0,0,1,0,1,0,6,1443.0,148,5.98
0,0,0,0,1,1,0,0,0,0,1,0,0,1500.0,275,4.47
1,1,1,1,1,1,1,0,0,0,0,1,4,1359.0,252,8.67
1,0,1,0,0,0,0,1,1,0,0,0,0,1500.0,122,4.86
1,1,1,1,1,1,1,0,0,0,0,0,3,1351.0,122,5.65
0,0,1,1,0,1,0,0,0,1,1,0,38,2000.0,113,7.93
0,0,0,1,0,1,0,0,0,0,0,0,5,1291.0,149,1.78
0,1,0,1,0,0,0,0,0,0,1,0,7,1579.0,184,4.94
0,0,1,1,1,0,1,0,0,1,1,1,0,1500.0,227,8.3
0,1,1,1,0,0,1,0,0,1,0,0,0,1500.0,140,4.96
1,0,1,0,0,0,0,0,0,0,0,0,50,1830.0,258,4.98
1,0,0,0,0,0,0,0,0,0,0,0,1,1323.0,141,0.66
0,1,0,1,0,1,1,0,0,1,1,0,0,1500.0,179,6.56
0,0,1,1,0,0,1,0,0,0,0,0,7,1317.0,299,4.15
1,1,0,1,0,1,0,0,1,1,1,0,17,1789.0,159,9.05
0,1,0,1,0,0,0,0,0,0,1,1,0,1500.0,269,5.52
0,1,1,0,0,1,1,0,1,0,0,1,6,1690.0,188,8.22
0,0,0,1,0,1,0,1,1,0,0,0,1,1366.0,248,4.93
1,1,1,1,0,0,1,0,0,1,0,1,5,1636.0,121,6.79
1,1,1,0,0,1,0,0,0,1,0,0,0,1500.0,245,6.4
0,0,1,0,0,0,1,0,1,0,0,1,6,1354.0,161,5.33
1,1,1,1,0,0,0,0,0,0,0,1,0,1500.0,242,6.15
1,1,1,1,0,0,0,0,0,0,1,0,29,1679.0,124,6.72
0,1,1,1,0,0,0,0,0,1,1,0,9,1641.0,198,6.71
0,1,0,1,0,1,1,0,0,0,0,0,43,1729.0,197,6.92
0,1,1,1,0,1,1,0,0,1,0,0,8,1419.0,113,5.59
1,1,1,1,1,0,1,1,0,1,0,0,0,1500.0,163,8.17
0,0,0,0,0,1,1,1,0,0,1,0,5,1503.0,134,5.55
1,0,1,1,0,1,0,0,0,1,0,0,10,1555.0,198,5.79
0,1,1,1,0,0,0,0,1,0,0,0,2,1308.0,239,5.66
1,1,0,1,0,0,0,0,0,0,0,1,7,1854.0,197,5.79
0,1,0,1,1,0,1,0,0,1,0,0,0,1500.0,203,6.09
1,0,1,0,0,1,0,1,1,0,1,0,21,1533.0,175,8.4
1,1,1,1,0,0,0,0,0,1,0,0,38,1972.0,174,7.46
1,1,0,1,0,0,0,0,0,0,1,0,1,1549.0,177,4.1
1,0,1,1,0,1,0,0,1,0,0,0,23,1559.0,137,6.6
0,1,1,1,0,1,1,0,1,1,0,1,0,1500.0,174,8.86
1,1,1,1,0,0,1,0,0,1,1,0,0,1500.0,277,8.74
0,0,1,1,0,1,0,0,0,1,1,0,5,1569.0,148,6.09
0,0,0,1,0,1,1,0,0,0,0,0,3,1353.0,248,3.31
0,1,0,1,0,0,0,1,0,0,0,1,8,1540.0,194,5.8
0,0,0,1,0,1,0,0,0,1,0,0,7,1643.0,194,4.28
0,1,0,0,0,0,1,0,0,0,1,1,0,1500.0,187,5.14
1,0,1,0,0,0,0,0,0,1,1,1,0,1500.0,188,5.71
0,1,1,0,0,0,0,0,0,0,0,1,0,1500.0,153,4.32
1,0,0,0,0,0,1,0,0,0,0,0,44,1806.0,203,4.81
0,0,1,1,0,0,1,1,1,0,0,0,9,1601.0,166,7.09
0,0,1,0,0,0,1,0,1,0,0,1,31,1673.0,155,6.64
0,0,0,1,0,1,1,1,1,1,0,0,7,1546.0,159,7.12
1,1,1,1,0,1,0,0,0,1,1,1,0,1500.0,200,9.5
1,1,1,1,0,0,0,0,0,0,1,0,9,1555.0,200,5.75
1,1,0,1,0,0,1,0,1,0,0,0,6,1455.0,241,7.09
1,0,0,0,1,1,0,0,0,1,0,1,3,1205.0,186,4.53
0,0,1,1,1,0,0,0,0,1,0,1,2,1587.0,150,4.47
0,1,0,1,0,0,0,0,0,0,0,0,9,1838.0,192,4.73
1,0,1,1,1,0,1,0,0,0,1,0,8,1550.0,135,7.1
0,0,1,1,0,1,0,0,1,0,0,0,0,1500.0,244,5.65
0,0,0,1,0,1,1,0,0,1,0,0,26,1618.0,143,5.52
0,0,0,1,1,1,0,0,0,0,0,0,9,1571.0,163,3.17
1,1,1,1,0,0,0,0,0,1,0,0,6,1681.0,180,5.98
1,1,1,0,0,1,1,1,0,0,0,1,17,1811.0,183,10.0
0,1,1,1,1,0,0,0,0,1,1,0,0,1500.0,226,7.42
0,1,1,1,0,0,0,0,1,0,1,1,40,1986.0,191,10.0
1,0,1,0,0,1,1,0,0,0,0,0,0,1500.0,161,5.02
1,0,1,0,0,1,1,0,1,0,0,0,0,1500.0,148,5.29
0,0,1,1,1,0,0,0,0,1,0,0,26,1776.0,243,6.6
1,0,1,1,1,0,0,1,0,0,0,0,1,1561.0,178,5.75
0,1,1,0,0,1,0,0,1,1,0,1,28,1747.0,213,9.97
0,1,0,1,1,1,0,1,1,1,1,1,1,1316.0,229,10.0
1,1,1,1,0,1,0,0,1,0,0,0,7,1463.0,147,7.21
1,1,1,1,1,0,0,0,0,1,0,0,0,1500.0,134,5.3
0,1,0,0,0,1,0,1,0,1,1,0,15,1551.0,263,6.92
1,1,0,0,0,1,0,0,0,1,1,0,0,1500.0,111,5.46
1,1,1,0,0,1,0,0,0,1,0,0,37,1863.0,236,8.31
1,1,1,1,0,0,0,1,0,1,0,1,2,1205.0,236,6.49
1,0,0,1,0,0,1,0,0,0,0,0,5,1576.0,170,3.16
1,1,1,1,1,0,1,0,1,1,1,0,0,1500.0,187,10.0
0,1,0,0,0,0,0,0,0,1,0,1,47,1618.0,176,5.3
0,1,1,0,1,0,1,0,0,0,0,0,26,1771.0,109,5.42
0,0,1,1,0,1,1,0,0,0,0,0,4,1665.0,179,5.32
0,1,1,0,0,0,0,1,0,1,0,1,40,1984.0,151,8.61
1,1,0,1,0,1,0,0,1,0,0,0,41,1725.0,159,7.35
0,0,0,1,1,0,0,0,0,1,1,0,6,1603.0,233,5.07
0,0,1,0,0,0,0,0,1,0,0,0,0,1500.0,272,4.07
0,0,1,1,1,1,0,0,1,1,0,1,5,1605.0,249,9.78
0,1,1,1,1,0,1,0,1,0,0,0,1,1715.0,213,7.98
0,1,1,1,0,0,1,1,1,1,1,0,4,1544.0,178,10.0
1,1,0,0,0,0,1,0,0,0,0,0,39,1993.0,167,5.61
0,0,1,0,1,1,1,0,0,1,0,0,0,1500.0,156,5.95
1,1,0,0,1,1,1,0,0,0,0,1,29,1674.0,124,7.89
1,1,1,0,0,1,0,0,0,1,1,0,42,1742.0,148,8.74
0,1,0,1,0,1,0,0,1,0,0,0,25,1829.0,161,6.22
0,1,0,1,0,0,0,0,1,0,0,0,6,1641.0,125,3.32
0,1,1,0,0,1,1,0,0,0,0,1,7,1424.0,150,6.87
1,0,1,1,0,1,0,0,0,1,0,0,26,1528.0,238,6.21
1,0,1,0,0,1,1,0,0,1,0,0,0,1500.0,129,4.37
0,1,1,0,0,1,1,0,0,0,0,1,15,1618.0,175,6.62
0,1,1,0,0,1,0,0,0,1,1,1,6,1516.0,301,9.09
1,0,1,1,1,0,0,1,0,1,0,1,3,1515.0,196,7.06
0,1,0,1,1,1,1,1,0,0,1,0,19,1772.0,224,9.51
0,1,1,0,1,1,0,1,0,1,0,0,0,1500.0,128,5.56
1,1,0,0,1,1,0,1,0,0,0,0,37,1974.0,194,9.1
1,0,0,0,0,1,1,0,0,0,1,0,10,1551.0,170,5.36
1,0,0,1,1,1,1,1,0,1,0,0,8,1380.0,270,6.85
1,0,1,1,1,1,0,0,1,0,1,0,6,1401.0,289,8.56
1,1,1,0,1,0,1,1,0,0,1,0,0,1500.0,180,7.98
0,1,1,0,0,0,0,0,0,1,1,1,8,1440.0,178,6.41
1,0,1,0,0,1,0,1,1,1,0,1,14,1571.0,138,8.19
1,1,1,1,0,1,0,0,0,0,0,0,0,1500.0,212,5.54
1,0,0,0,0,1,0,0,0,0,0,0,2,1392.0,190,1.99
0,0,1,1,1,1,0,0,0,1,1,0,28,1693.0,260,8.11
0,1,1,0,0,1,1,1,0,1,0,0,9,1551.0,165,6.78
0,0,0,1,1,0,0,0,0,1,0,1,8,1433.0,111,3.02
0,1,1,1,0,0,0,1,0,0,1,1,0,1500.0,179,6.88
0,0,1,0,0,1,0,0,0,1,0,1,9,1588.0,193,4.94
1,1,0,1,0,0,0,0,0,0,0,1,22,1944.0,148,6.0
1,1,1,1,0,1,1,0,0,1,0,0,3,1454.0,177,7.48
0,0,1,1,0,1,0,0,0,0,0,1,0,1500.0,150,4.43
1,0,1,0,0,0,0,0,0,1,0,1,0,1500.0,135,2.76
0,1,0,1,0,1,0,0,0,0,0,0,6,1407.0,237,4.22
0,0,1,1,1,0,1,0,0,1,0,1,10,1596.0,145,6.29
0,1,1,0,0,0,0,0,0,0,1,1,0,1500.0,150,6.12
0,1,1,1,1,0,0,0,0,0,1,1,4,1370.0,133,6.59
0,1,1,1,0,1,1,1,0,1,1,0,7,1497.0,204,9.31
0,1,1,1,0,0,0,0,0,0,0,0,0,1500.0,220,3.9
0,1,1,0,0,0,0,0,0,0,1,1,0,1500.0,168,5.01
1,1,1,1,1,0,1,0,1,0,0,0,8,1428.0,202,8.12
0,1,1,0,0,0,1,1,0,0,1,1,14,1429.0,214,9.04
1,1,1,1,0,1,1,0,0,0,1,1,9,1408.0,175,8.5
1,1,1,0,1,0,0,0,0,0,1,1,12,1470.0,150,6.82
1,0,1,0,0,1,0,0,0,1,0,0,8,1373.0,167,5.11
1,1,1,1,0,0,0,1,0,1,1,0,29,1931.0,174,10.0
0,0,1,1,1,1,1,0,1,0,0,1,27,1784.0,140,8.61
0,0,0,0,0,0,1,0,0,0,0,0,23,1821.0,203,3.09
